repo_watch,repo_name,repo_owner,repo_link,repo_dcount,repo_ref,repo_forks,repo_last_mod,repo_stars,page,repo_desc
11,29,,2017-09-23T15:42:40Z,,4,,Project for CS 231N,https://github.com/kjchavez/cnn-project,https://github.com/kjchavez,https://github.com/kjchavez/cnn-project
4,9,,2015-11-07T21:50:41Z,,4,,"Implementation of ""Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks""",https://github.com/vitruvianscience/faster_r_cnn,https://github.com/vitruvianscience,https://github.com/vitruvianscience/faster_r_cnn
17,22,,2015-11-16T08:04:24Z,,6,,libcnn++,https://github.com/libcnn/libcnn,https://github.com/libcnn,https://github.com/libcnn/libcnn
106,256,,2018-12-26T15:13:12Z,,26,,,https://github.com/willard-yuan/flask-keras-cnn-image-retrieval,https://github.com/willard-yuan,https://github.com/willard-yuan/flask-keras-cnn-image-retrieval
81,91,,2016-08-21T08:14:21Z,,14,,基于Java实现CNN，并附MNIST和语音（MFCC特征）性别识别示例。,https://github.com/DeepCompute/cnn,https://github.com/DeepCompute,https://github.com/DeepCompute/cnn
6,16,,2019-04-17T19:33:55Z,,3,,Cell detection using a convolutional neueral network,https://github.com/johannesu/cnn-cells,https://github.com/johannesu,https://github.com/johannesu/cnn-cells
10,21,,2016-01-14T06:55:52Z,,3,,Use CNN to classify time series data for activity recognition,https://github.com/sibosutd/cnn-timeseries,https://github.com/sibosutd,https://github.com/sibosutd/cnn-timeseries
106,226,,2016-07-25T06:45:41Z,,26,,CNN for Chinese Text Classification in Tensorflow,https://github.com/indiejoseph/cnn-text-classification-tf-chinese,https://github.com/indiejoseph,https://github.com/indiejoseph/cnn-text-classification-tf-chinese
21,55,,2016-02-27T07:58:55Z,,2,,Image deblurring with Convolutional Neural Networks. Scripts & Neural network models available here,https://github.com/sandeepraju/ihradis-cnn-deblur,https://github.com/sandeepraju,https://github.com/sandeepraju/ihradis-cnn-deblur
18,15,,2016-04-13T08:16:40Z,,1,,"This is supplementary material for the manuscript: ""Lung Pattern Classification for Interstitial Lung Diseases Using a Deep Convolutional Neural Network"" M. Anthimopoulos, S. Christodoulidis, L. Ebner, A. Christe and S. Mougiakakou, IEEE Transactions on Medical Imaging (2016)",https://github.com/intact-project/ild-cnn,https://github.com/intact-project,https://github.com/intact-project/ild-cnn
2,6,,2015-12-09T13:26:51Z,,1,,Branch of caffe for weakly supervised learning.,https://github.com/pathak22/caffe-ccnn,https://github.com/pathak22,https://github.com/pathak22/caffe-ccnn
repo_name
rcmalli/keras-mobilenet
niitsuma/word2vec-keras-in-gensim
yanpanlau/Keras-FlappyBird
vict0rsch/deep_learning
osh/kerlym
kastnerkyle/deform-conv
flyyufelix/DenseNet-Keras
sksq96/pytorch-summary
joeddav/devol
keras-team/keras-applications
keras-team/keras
keras-rl/keras-rl
GantMan/nsfw_model
datalogue/keras-attention
usernaamee/keras-wavenet
keras-team/keras-preprocessing
sonyisme/keras-recommendation
EderSantana/seya
alexander-rakhlin/CNN-for-Sentence-Classification-in-Keras
jrosebr1/simple-keras-rest-api
YerevaNN/R-NET-in-Keras
bojone/vae
yhenon/keras-spp
titu1994/Snapshot-Ensembles
tkipf/keras-gcn
kuza55/keras-extras
farizrahman4u/recurrentshop
asingh33/CNNGestureRecognizer
chen0040/keras-anomaly-detection
yanpanlau/DDPG-Keras-Torcs
oarriaga/face_classification
eriklindernoren/Keras-GAN
qqwweee/keras-yolo3
fizyr/keras-retinanet
farizrahman4u/seq2seq
fchollet/deep-learning-models
keras-team/keras-contrib
jacobgil/keras-grad-cam
matterport/Mask_RCNN
allanzelener/YAD2K
jinfagang/keras_frcnn
raghakot/keras-resnet
philipperemy/keras-tcn
